10us,Module,Name,DemangledName,Type,RawType,Size,DefaultValues,Comment,IsReadOnly
0x8CDF14,,_ZN8CIniFile19PedNumberMultiplierE,CIniFile::PedNumberMultiplier,,,1,,,0
0x8CDF18,,_ZN8CIniFile19CarNumberMultiplierE,CIniFile::CarNumberMultiplier,,,1,,,0
0x8CDF28,,frontend1TexNames,frontend1TexNames,,,1,,,0
0x8CDF90,,fronend2TexNames,fronend2TexNames,,,1,,,0
0x8CDFE0,,fronendpcTexNames,fronendpcTexNames,,,1,,,0
0x8CE005,,LikeALastSelectedMenuItem,LikeALastSelectedMenuItem,,,1,,,0
0x8CE008,,MenuPages,MenuPages,CMenuPage[44],,9944,,,0
0x8D06E0,,airstrip_table,airstrip_table,airstrip_info[4],,64,,,0
0x8D0720,,_radarIconList,_radarIconList,,,1,,,0
0x8D0920,,_ZN6CRadar11m_radarRectE,CRadar::m_radarRect,CRect,,16,,,0
0x8D0934,,CHud::m_fHelpMessageBoxWidth,CHud__m_fHelpMessageBoxWidth,,,1,,,0
0x8D0938,,PagerXOffset,PagerXOffset,,,1,,,0
0x8D093C,,_ZN14CLoadingScreen21m_currDisplayedSplashE,CLoadingScreen::m_currDisplayedSplash,,,1,,,0
0x8D0940,,nLoadingCounter,nLoadingCounter,,,1,,,0
0x8D0950,,CBArray,CBArray,int[],,4,,,0
0x8D0A20,,_ZN7CObject18fDistToNearestTreeE,CObject::fDistToNearestTree,,,1,,,0
0x8D0A24,,_ZN7CObject31bAircraftCarrierSamSiteDisabledE,CObject::bAircraftCarrierSamSiteDisabled,,,1,,,0
0x8D0A7C,,name,name,char *,,4,,,0
0x8D0AA4,,_ZN15CClothesBuilder20ms_textureHasChangedE,CClothesBuilder::ms_textureHasChanged,,,1,,,0
0x8D0AA5,,_ZN15CClothesBuilder21ms_geometryHasChangedE,CClothesBuilder::ms_geometryHasChanged,,,1,,,0
0x8D0AA8,,_CutcseneSoundtrack,_CutcseneSoundtrack,,,1,,,0
0x8D0F90,,animNamesPtr,animNamesPtr,,,1,,,0
0x8D128C,,_hudTextureNames2,_hudTextureNames2,,,1,,,0
0x8D12BC,,_ZN25CCustomBuildingDNPipeline30ms_extraVertColourPluginOffsetE,CCustomBuildingDNPipeline::ms_extraVertColourPluginOffset,,,1,,,0
0x8D12C0,,_ZN25CCustomBuildingDNPipeline17m_fDNBalanceParamE,CCustomBuildingDNPipeline::m_fDNBalanceParam,,,1,,,0
0x8D12C4,,_ZN24CCustomCarEnvMapPipeline21ms_envMapPluginOffsetE,CCustomCarEnvMapPipeline::ms_envMapPluginOffset,,,1,,gtaReflectionMaterial,0
0x8D12C8,,_ZN24CCustomCarEnvMapPipeline24ms_envMapAtmPluginOffsetE,CCustomCarEnvMapPipeline::ms_envMapAtmPluginOffset,,,1,,,0
0x8D12CC,,_ZN24CCustomCarEnvMapPipeline26ms_specularMapPluginOffsetE,CCustomCarEnvMapPipeline::ms_specularMapPluginOffset,DWORD,,4,,,0
0x8D12D0,,gSpecIntensity,gSpecIntensity,,,1,,,0
0x8D12D8,,D3D9Material,D3D9Material,D3DMATERIAL9,,68,,,0
0x8D131C,,D3D9SurfaceProps,D3D9SurfaceProps,RwSurfaceProperties,,12,,,0
0x8D1328,,D3D9RGBA,D3D9RGBA,RwRGBA,,4,,,0
0x8D132C,,_ZN14CGrassRenderer9m_farDistE,CGrassRenderer::m_farDist,float,,4,,,0
0x8D1330,,g_GrassCurrentScanCode,g_GrassCurrentScanCode,,,1,,,0
0x8D1370,,_ZN4CPed21m_sGunFlashBlendStartE,CPed::m_sGunFlashBlendStart,,,1,,,0
0x8D1374,,_ZN4CPed23m_sGunFlashBlendOutRateE,CPed::m_sGunFlashBlendOutRate,,,1,,,0
0x8D13A8,,boneOffsets,boneOffsets,CVector[],,3636,,,0
0x8D21DC,,i_350,i_350,const int,,4,,,0
0x8D232C,,axisX,axisX,RwV3d,,12,,,0
0x8D2338,,axisY,axisY,RwV3d,,12,,,0
0x8D2344,,axisZ,axisZ,,,1,,,0
0x8D2358,,_ZN23CPedAcquaintanceScanner26ms_iAcquaintanceScanPeriodE,CPedAcquaintanceScanner::ms_iAcquaintanceScanPeriod,,,1,,,0
0x8D2364,,_ZN29CDecisionMakerTypesFileLoader15ms_ped_DM_NamesE,CDecisionMakerTypesFileLoader::ms_ped_DM_Names,char *,,4,,,0
0x8D2378,,_ZN29CDecisionMakerTypesFileLoader15ms_grp_DM_NamesE,CDecisionMakerTypesFileLoader::ms_grp_DM_Names,char *,,4,,,0
0x8D237C,,_ZN16CPedIntelligence20ms_iDesiredMoveStateE,CPedIntelligence::ms_iDesiredMoveState,,,1,,,0
0x8D23B8,,aPedTypeNames,aPedTypeNames,,,1,,,0
0x8D2440,,size,size,float,,4,,,0
0x8D2458,,PLAYER_SPRINT_THRESHOLD,PLAYER_SPRINT_THRESHOLD,,,1,,,0
0x8D2460,,PLAYER_SPRINT_SET,PLAYER_SPRINT_SET,tPlayerSprintSet[4],,128,,,0
0x8D2530,,_ZN11CPopulation20PedDensityMultiplierE,CPopulation::PedDensityMultiplier,float,,4,,,0
0x8D2534,,_ZN11CPopulation23m_AllRandomPedsThisTypeE,CPopulation::m_AllRandomPedsThisType,,,1,,,0
0x8D2538,,_ZN11CPopulation20MaxNumberOfPedsInUseE,CPopulation::MaxNumberOfPedsInUse,,,1,,,0
0x8D253C,,_ZN11CPopulation25NumberOfPedsInUseInteriorE,CPopulation::NumberOfPedsInUseInterior,,,1,,,0
0x8D2540,,_ZN11CPopulation18m_TranslationArrayE,CPopulation::m_TranslationArray,tPedGroupTranslationData[33],,396,,,0
0x8D26D0,,_ZN17BoneNodeManager_c12ms_boneInfosE,BoneNodeManager_c::ms_boneInfos,tBoneInfo[32],,1280,,,0
0x8D2C00,,_KeysNormal,_KeysNormal,,,1,,,0
0x8D2D00,,_KeysShifted,_KeysShifted,char[256],,256,,,0
0x8D2E00,,_Xaxis,_Xaxis,RwV3d,,12,,,0
0x8D2E0C,,_Yaxis,_Yaxis,RwV3d,,12,,,0
0x8D2E18,,_Zaxis,_Zaxis,,,1,,,0
0x8D2E30,,_CurrentPresetView,_CurrentPresetView,int,,4,,,0
0x8D2E34,,_DefaultVideoMode,_DefaultVideoMode,,,1,,,0
0x8D2E7C,,f_0_2667,f_0_2667,float,,4,,,0
0x8D2E98,,_ZN14CTaskSequences18ms_iActiveSequenceE,CTaskSequences::ms_iActiveSequence,,,1,,,0
0x8D2F34,,_ZN16CTaskSimpleClimb21ms_fMinForStretchGrabE,CTaskSimpleClimb::ms_fMinForStretchGrab,,,1,,,0
0x8D2F38,,_ZN18CTaskSimpleJetPack14THRUST_NOMINALE,CTaskSimpleJetPack::THRUST_NOMINAL,,,1,,,0
0x8D2F3C,,_ZN18CTaskSimpleJetPack11THRUST_FULLE,CTaskSimpleJetPack::THRUST_FULL,,,1,,,0
0x8D2F40,,_ZN18CTaskSimpleJetPack13THRUST_STRAFEE,CTaskSimpleJetPack::THRUST_STRAFE,,,1,,,0
0x8D2F44,,_ZN18CTaskSimpleJetPack11THRUST_STOPE,CTaskSimpleJetPack::THRUST_STOP,,,1,,,0
0x8D2F48,,_ZN18CTaskSimpleJetPack16THRUST_MAX_ANGLEE,CTaskSimpleJetPack::THRUST_MAX_ANGLE,,,1,,,0
0x8D2F4C,,_ZN18CTaskSimpleJetPack19THRUST_MOVE_DAMPINGE,CTaskSimpleJetPack::THRUST_MOVE_DAMPING,,,1,,,0
0x8D2F50,,_ZN18CTaskSimpleJetPack17JETPACK_TURN_RATEE,CTaskSimpleJetPack::JETPACK_TURN_RATE,,,1,,,0
0x8D2F54,,_ZN18CTaskSimpleJetPack18JETPACK_ANGLE_RATEE,CTaskSimpleJetPack::JETPACK_ANGLE_RATE,,,1,,,0
0x8D2F58,,_ZN18CTaskSimpleJetPack19LEG_SWING_MAX_ANGLEE,CTaskSimpleJetPack::LEG_SWING_MAX_ANGLE,,,1,,,0
0x8D2F5C,,_ZN18CTaskSimpleJetPack22LEG_SWING_DELTA_V_MULTE,CTaskSimpleJetPack::LEG_SWING_DELTA_V_MULT,,,1,,,0
0x8D2F60,,_ZN18CTaskSimpleJetPack22LEG_SWING_GRAVITY_MULTE,CTaskSimpleJetPack::LEG_SWING_GRAVITY_MULT,,,1,,,0
0x8D2F64,,_ZN18CTaskSimpleJetPack19LEG_SWING_DAMP_FRACE,CTaskSimpleJetPack::LEG_SWING_DAMP_FRAC,,,1,,,0
0x8D2F68,,JETPACK_POS_OFFSET,JETPACK_POS_OFFSET,RwV3d,,12,,,0
0x8D2F74,,JETPACK_ROT_AXIS,JETPACK_ROT_AXIS,RwV3d,,12,,,0
0x8D2FC0,,_ZN15CTaskSimpleSwim14SWIM_STOP_TIMEE,CTaskSimpleSwim::SWIM_STOP_TIME,,,1,,,0
0x8D3140,,i10000,i10000,,,1,,,0
0x8D314C,,g_wVehicleUpDownLightOpeningTime,g_wVehicleUpDownLightOpeningTime,,,1,,,0
0x8D3168,,y,y,float,,4,,,0
0x8D316C,,g_dwRcTigerShotInterval_ms,g_dwRcTigerShotInterval_ms,,,1,,,0
0x8D318C,,g_vTankShotDoom,g_vTankShotDoom,RwV3d,,12,,,0
0x8D3198,,g_vTankShotDefaultTarget,g_vTankShotDefaultTarget,RwV3d,,12,,,0
0x8D31A4,,g_vRcTigerShotOffset,g_vRcTigerShotOffset,RwV3d,,12,,,0
0x8D31D8,,miscComponentIDs,miscComponentIDs,unsigned int[4],,16,,,0
0x8D32A0,,CarComponentDamageMP,CarComponentDamageMP,float[10],,40,,,0
0x8D338C,,_ZN5CHeli19bPoliceHelisAllowedE,CHeli::bPoliceHelisAllowed,,,1,,,0
0x8D3390,,fRotRamp,fRotRamp,,,1,,,0
0x8D3394,,_ZN11CAutomobile15vecHunterGunPosE,CAutomobile::vecHunterGunPos,,,1,,,0
0x8D33A4,,gHeliFiringTimeStepRandomizer,gHeliFiringTimeStepRandomizer,,,1,,,0
0x8D33A8,,_ZN13CMonsterTruck20DUMPER_COL_ANGLEMULTE,CMonsterTruck::DUMPER_COL_ANGLEMULT,,,1,,,0
0x8D33AC,,fWheelExtensionRate,fWheelExtensionRate,,,1,,,0
0x8D33BC,,_ZN6CPlane15GenPlane_ActiveE,CPlane::GenPlane_Active,,,1,,,0
0x8D33C0,,_ZN6CPlane21ANDROM_COL_ANGLE_MULTE,CPlane::ANDROM_COL_ANGLE_MULT,,,1,,,0
0x8D33C4,,_ZN6CPlane27HARRIER_NOZZLE_ROTATE_LIMITE,CPlane::HARRIER_NOZZLE_ROTATE_LIMIT,,,1,,,0
0x8D33C8,,_ZN6CPlane27HARRIER_NOZZLE_SWITCH_LIMITE,CPlane::HARRIER_NOZZLE_SWITCH_LIMIT,,,1,,,0
0x8D33CC,,_ZN6CPlane20PLANE_MIN_PROP_SPEEDE,CPlane::PLANE_MIN_PROP_SPEED,const float,,4,0.05f,,0
0x8D33D0,,_ZN6CPlane20PLANE_STD_PROP_SPEEDE,CPlane::PLANE_STD_PROP_SPEED,,,1,,,0
0x8D33D4,,_ZN6CPlane20PLANE_MAX_PROP_SPEEDE,CPlane::PLANE_MAX_PROP_SPEED,,,1,,,0
0x8D33D8,,_ZN6CPlane20PLANE_ROC_PROP_SPEEDE,CPlane::PLANE_ROC_PROP_SPEED,,,1,,,0
0x8D33DC,,HARRIER_NOZZLE_ROTATERATE,HARRIER_NOZZLE_ROTATERATE,,,1,,,0
0x8D33E0,,PLANE_DAMAGE_WAVE_COUNTER_VAR,PLANE_DAMAGE_WAVE_COUNTER_VAR,,,1,,,0
0x8D33E4,,PLANE_DAMAGE_THRESHHOLD,PLANE_DAMAGE_THRESHHOLD,,,1,,,0
0x8D33E8,,PLANE_DAMAGE_SCALE_MASS,PLANE_DAMAGE_SCALE_MASS,,,1,,,0
0x8D33EC,,PLANE_DAMAGE_DESTROY_THRESHHOLD,PLANE_DAMAGE_DESTROY_THRESHHOLD,,,1,,,0
0x8D33F0,,vecRCBaronGunPos,vecRCBaronGunPos,CVector,,12,,,0
0x8D33FC,,a8,a8,float,,4,,,0
0x8D3400,,a9,a9,float,,4,,,0
0x8D3450,,bDoQuadDamping,bDoQuadDamping,,,1,,,0
0x8D3454,,QUAD_HBSTEER_ANIM_MULT,QUAD_HBSTEER_ANIM_MULT,float,,4,,,0
0x8D3458,,vecQuadResistance,vecQuadResistance,CVector,,12,,,0
0x8D3464,,_ZN8CTrailer25m_fTrailerSuspensionForceE,CTrailer::m_fTrailerSuspensionForce,float,,4,,,0
0x8D3468,,_ZN8CTrailer22m_fTrailerDampingForceE,CTrailer::m_fTrailerDampingForce,,,1,,,0
0x8D346C,,TRAILER_TOWED_MINRATIO,TRAILER_TOWED_MINRATIO,,,1,,,0
0x8D3470,,RELINK_TRAILER_DIFF_LIMIT_XY,RELINK_TRAILER_DIFF_LIMIT_XY,,,1,,,0
0x8D3474,,RELINK_TRAILER_DIFF_LIMIT_Z,RELINK_TRAILER_DIFF_LIMIT_Z,,,1,,,0
0x8D3478,,TRANSMISSION_FREE_ACCELERATION,TRANSMISSION_FREE_ACCELERATION,,,1,,,0
0x8D347C,,TRANSMISSION_SMOOTHER_FRAC,TRANSMISSION_SMOOTHER_FRAC,,,1,,,0
0x8D3480,,TRANSMISSION_AI_CHEAT_MULT,TRANSMISSION_AI_CHEAT_MULT,,,1,,,0
0x8D3484,,TRANSMISSION_NITROS_MULT,TRANSMISSION_NITROS_MULT,,,1,,,0
0x8D3488,,TRANSMISSION_AI_CHEAT_INERTIA_MULT,TRANSMISSION_AI_CHEAT_INERTIA_MULT,,,1,,,0
0x8D348C,,TRANSMISSION_NITROS_INERTIA_MULT,TRANSMISSION_NITROS_INERTIA_MULT,,,1,,,0
0x8D3498,,_ZN8CVehicle21WHEELSPIN_TARGET_RATEE,CVehicle::WHEELSPIN_TARGET_RATE,,,1,,,0
0x8D349C,,_ZN8CVehicle27WHEELSPIN_INAIR_TARGET_RATEE,CVehicle::WHEELSPIN_INAIR_TARGET_RATE,,,1,,,0
0x8D34A0,,_ZN8CVehicle19WHEELSPIN_RISE_RATEE,CVehicle::WHEELSPIN_RISE_RATE,,,1,,,0
0x8D34A4,,_ZN8CVehicle19WHEELSPIN_FALL_RATEE,CVehicle::WHEELSPIN_FALL_RATE,,,1,,,0
0x8D34A8,,_ZN8CVehicle20m_fAirResistanceMultE,CVehicle::m_fAirResistanceMult,,,1,,,0
0x8D34AC,,_ZN8CVehicle23ms_fRailTrackResistanceE,CVehicle::ms_fRailTrackResistance,,,1,,,0
0x8D34B0,,_ZN8CVehicle30ms_fRailTrackResistanceDefaultE,CVehicle::ms_fRailTrackResistanceDefault,,,1,,,0
0x8D34B4,,fBurstTyreMod,fBurstTyreMod,,,1,,,0
0x8D34B8,,fBurstSpeedMax,fBurstSpeedMax,,,1,,,0
0x8D34BC,,CAR_NOS_EXTRA_SKID_LOSS,CAR_NOS_EXTRA_SKID_LOSS,,,1,,,0
0x8D34C0,,WS_TRAC_FRAC_LIMIT,WS_TRAC_FRAC_LIMIT,,,1,,,0
0x8D34C4,,WS_ALREADY_SPINNING_LOSS,WS_ALREADY_SPINNING_LOSS,,,1,,,0
0x8D34C8,,fBurstBikeTyreMod,fBurstBikeTyreMod,,,1,,,0
0x8D34CC,,fBurstBikeSpeedMax,fBurstBikeSpeedMax,,,1,,,0
0x8D34D0,,fTweakBikeWheelTurnForce,fTweakBikeWheelTurnForce,,,1,,,0
0x8D34D4,,AUTOGYRO_ROTORSPIN_MULT,AUTOGYRO_ROTORSPIN_MULT,,,1,,,0
0x8D34D8,,AUTOGYRO_ROTORSPIN_MULTLIMIT,AUTOGYRO_ROTORSPIN_MULTLIMIT,,,1,,,0
0x8D34DC,,AUTOGYRO_ROTORSPIN_DAMP,AUTOGYRO_ROTORSPIN_DAMP,,,1,,,0
0x8D34E0,,AUTOGYRO_ROTORLIFT_MULT,AUTOGYRO_ROTORLIFT_MULT,,,1,,,0
0x8D34E4,,AUTOGYRO_ROTORLIFT_FALLOFF,AUTOGYRO_ROTORLIFT_FALLOFF,,,1,,,0
0x8D34E8,,AUTOGYRO_ROTORTILT_ANGLE,AUTOGYRO_ROTORTILT_ANGLE,float,,4,,,0
0x8D34EC,,ROTOR_SEMI_THICKNESS,ROTOR_SEMI_THICKNESS,,,1,,,0
0x8D34F8,,fSpeedMult,fSpeedMult,,,1,,,0
0x8D3510,,fDamagePosSpeedShift,fDamagePosSpeedShift,,,1,,,0
0x8D3514,,aDriveAnimIdsLow,aDriveAnimIdsLow,CRideAnims,,16,,,0
0x8D3524,,aDriveAnimIdsBoat,aDriveAnimIdsBoat,CRideAnims,,16,,,0
0x8D3534,,aDriveAnimIdsBad,aDriveAnimIdsBad,CRideAnims,,16,,,0
0x8D3544,,aDriveAnimIdsBadSlow,aDriveAnimIdsBadSlow,CRideAnims,,16,,,0
0x8D3554,,aDriveAnimIdsStd,aDriveAnimIdsStd,CRideAnims,,16,,,0
0x8D3564,,aDriveAnimIdsStdSlow,aDriveAnimIdsStdSlow,CRideAnims,,16,,,0
0x8D3574,,aDriveAnimIdsPro,aDriveAnimIdsPro,CRideAnims,,16,,,0
0x8D3584,,aDriveAnimIdsProSlow,aDriveAnimIdsProSlow,CRideAnims,,16,,,0
0x8D3594,,aDriveAnimIdsTruck,aDriveAnimIdsTruck,CRideAnims,,16,,,0
0x8D35A4,,aDriveAnimIdsKart,aDriveAnimIdsKart,CRideAnims,,16,,,0
0x8D35B4,,DIFF_LIMIT,DIFF_LIMIT,,,1,,,0
0x8D35B8,,DIFF_SPRING_MULT_X,DIFF_SPRING_MULT_X,,,1,,,0
0x8D35BC,,DIFF_SPRING_MULT_Y,DIFF_SPRING_MULT_Y,,,1,,,0
0x8D35C0,,DIFF_SPRING_MULT_Z,DIFF_SPRING_MULT_Z,,,1,,,0
0x8D35C4,,DIFF_SPRING_COMPRESS_MULT,DIFF_SPRING_COMPRESS_MULT,,,1,,,0
0x8D35D4,,VehicleGunOffset,VehicleGunOffset,RwV3d[12],,168,,,0
0x8D3684,,g_fHeadlightCoronastarAlpha,g_fHeadlightCoronastarAlpha,,,1,,,0
0x8D37D4,,_ZN11CWaterLevel11m_bWaterFogE,CWaterLevel::m_bWaterFog,,,1,,,0
0x8D37D5,,_ZN11CWaterLevel17m_bWaterFogScriptE,CWaterLevel::m_bWaterFogScript,,,1,,,0
0x8D37E0,,_ZN11CWaterLevel17m_WaterFogDensityE,CWaterLevel::m_WaterFogDensity,,,1,,,0
0x8D3930,,dw_1,dw_1,,,1,,,0
0x8D3938,,_ZN5CBoat15MAX_WAKE_LENGTHE,CBoat::MAX_WAKE_LENGTH,,,1,,,0
0x8D393C,,_ZN5CBoat17MIN_WAKE_INTERVALE,CBoat::MIN_WAKE_INTERVAL,,,1,,,0
0x8D3940,,_ZN5CBoat13WAKE_LIFETIMEE,CBoat::WAKE_LIFETIME,,,1,,,0
0x8D3944,,fShapeLength,fShapeLength,,,1,,,0
0x8D3948,,fShapeTime,fShapeTime,,,1,,,0
0x8D394C,,fRangeMult,fRangeMult,,,1,,,0
0x8D3950,,_ZN5CDoor21DOOR_SPEED_MAX_CAPPEDE,CDoor::DOOR_SPEED_MAX_CAPPED,,,1,,,0
0x8D3954,,_ZN14CBouncingPanel23BOUNCE_SPRING_DAMP_MULTE,CBouncingPanel::BOUNCE_SPRING_DAMP_MULT,,,1,,,0
0x8D3958,,_ZN14CBouncingPanel25BOUNCE_SPRING_RETURN_MULTE,CBouncingPanel::BOUNCE_SPRING_RETURN_MULT,,,1,,,0
0x8D395C,,_ZN14CBouncingPanel23BOUNCE_VEL_CHANGE_LIMITE,CBouncingPanel::BOUNCE_VEL_CHANGE_LIMIT,,,1,,,0
0x8D3960,,_ZN14CBouncingPanel24BOUNCE_HANGING_DAMP_MULTE,CBouncingPanel::BOUNCE_HANGING_DAMP_MULT,,,1,,,0
0x8D3964,,_ZN14CBouncingPanel26BOUNCE_HANGING_RETURN_MULTE,CBouncingPanel::BOUNCE_HANGING_RETURN_MULT,,,1,,,0
0x8D3970,,HandlingFilename,HandlingFilename,,,1,,,0
0x8D44F4,,_carNamesEnd,_carNamesEnd,,,1,,,0
0x8D48F8,,_ZN6CTrain13aStationCoorsE,CTrain::aStationCoors,CVector,,72,,,0
0x8D4948,,index,index,int,,4,,,0
0x8D4A58,,_coronaTexturesAlphaMasks,_coronaTexturesAlphaMasks,char[260],,260,,,0
0x8D4B5C,,_ZN8CCoronas10LightsMultE,CCoronas::LightsMult,float,,4,,,0
0x8D4B60,,_ZN8CCoronas8MoonSizeE,CCoronas::MoonSize,,,1,,,0
0x8D4B68,,FlaresRenderData2,FlaresRenderData2,,,1,,,0
0x8D4D88,,FlaresRenderData1,FlaresRenderData1,,,1,,,0
0x8D5038,,_ZN5CDraw7ms_fFOVE,CDraw::ms_fFOV,,,1,,,0
0x8D5094,,_ZN12CPostEffects15m_grainStrengthE,CPostEffects::m_grainStrength,,,1,,,0
0x8D50A4,,f_1,f_1,,,1,,,0
0x8D50BC,,_ZN12CPostEffects30m_fInfraredVisionHeatObjectColE,CPostEffects::m_fInfraredVisionHeatObjectCol,RwRGBAReal,,16,,,0
0x8D50F4,,_defaultWorldLightingTime,_defaultWorldLightingTime,,,1,,,0
0x8D50FC,,_ZN12CPostEffects9m_CCTVcolE,CPostEffects::m_CCTVcol,,,1,,,0
0x8D5104,,BlurIntensity,BlurIntensity,,,1,,,0
0x8D514C,,_ZN12CPostEffects29m_fWaterFXStartUnderWaternessE,CPostEffects::m_fWaterFXStartUnderWaterness,,,1,,,0
0x8D5174,,cc_indices,cc_indices,,,1,,,0
0x8D5204,,_worldLightingTime,_worldLightingTime,,,1,,,0
0x8D5218,,characterShadowMaxSize,characterShadowMaxSize,,,1,,,0
0x8D521C,,characterShadowMinSize,characterShadowMinSize,,,1,,,0
0x8D5240,,MAX_DISTANCE_PED_SHADOWS,MAX_DISTANCE_PED_SHADOWS,,,1,,,0
0x8D5244,,SunPosNrm,SunPosNrm,,,1,,,0
0x8D5250,,BIRD_CREATION_COORS_X,BIRD_CREATION_COORS_X,float,,24,,,0
0x8D5268,,BIRD_CREATION_COORS_Y,BIRD_CREATION_COORS_Y,float[],,24,,,0
0x8D5280,,BIRD_CREATION_COORS_Z,BIRD_CREATION_COORS_Z,float[6],,24,,,0
0x8D5370,,RAINBOW_LINES_COLOR_RED,RAINBOW_LINES_COLOR_RED,char[],,6,,,0
0x8D5378,,RAINBOW_LINES_COLOR_GREEN,RAINBOW_LINES_COLOR_GREEN,char[],,6,,,0
0x8D5380,,RAINBOW_LINES_COLOR_BLUE,RAINBOW_LINES_COLOR_BLUE,char[],,6,,,0
0x8D5388,,_ZN7CClouds25m_fVolumetricCloudDensityE,CClouds::m_fVolumetricCloudDensity,float,,4,,,0
0x8D538C,,_ZN7CClouds30m_bVolumetricCloudHeightSwitchE,CClouds::m_bVolumetricCloudHeightSwitch,,,1,,,0
0x8D5390,,_ZN7CClouds32m_fVolumetricCloudWindMoveFactorE,CClouds::m_fVolumetricCloudWindMoveFactor,,,1,,,0
0x8D5394,,LOW_CLOUDS_X_COORDS,LOW_CLOUDS_X_COORDS,float[],,48,,,0
0x8D53C4,,LOW_CLOUDS_Y_COORDS,LOW_CLOUDS_Y_COORDS,float[],,48,,,0
0x8D53F4,,LOW_CLOUDS_Z_COORDS,LOW_CLOUDS_Z_COORDS,float[],,48,,,0
0x8D55EC,,STARS_Y_POSITIONS,STARS_Y_POSITIONS,float[9],,36,,,0
0x8D5610,,STARS_Z_POSITIONS,STARS_Z_POSITIONS,float[9],,36,,,0
0x8D5634,,STAR_SIZES,STAR_SIZES,float[9],,36,,,0
0x8D5798,,CurrentFogIntensity,CurrentFogIntensity,,,1,,,0
0x8D579C,,someIndices,someIndices,,,1,,,0
0x8D5AD8,,foreign_table,foreign_table,char[],,1,,,0
0x8D5D68,,_ZN10COcclusion11FarAwayListE,COcclusion::FarAwayList,,,1,,,0
0x8D5D6C,,_ZN10COcclusion10NearbyListE,COcclusion::NearbyList,,,1,,,0
0x8D5D78,,FF000000,FF000000,,,1,,,0
0x8D5D7C,,FF3D4545,FF3D4545,,,1,,,0
0x8D5D80,,FF041F2D,FF041F2D,,,1,,,0
0x8D5D84,,FF000020,FF000020,,,1,,,0
0x8D5D8B,,_ZN10C3dMarkers12m_colDiamondE,C3dMarkers::m_colDiamond,,,1,,,0
0x8D5DD8,,Screens8Track,Screens8Track,float[24],,96,,,0
0x8D5E38,,indices,indices,__int16[6],,12,,,0
0x8D5E50,,Windyness,Windyness,float[],,4,,,0
0x8D5EAC,,_ZN8CWeather20StreamAfterRainTimerE,CWeather::StreamAfterRainTimer,,,1,,,0
0x8D5EB0,,WeatherTypesListDefault,WeatherTypesListDefault,,,1,,,0
0x8D5EF0,,WeatherTypesListLA,WeatherTypesListLA,,,1,,,0
0x8D5F30,,WeatherTypesListSF,WeatherTypesListSF,,,1,,,0
0x8D5F70,,WeatherTypesListVegas,WeatherTypesListVegas,,,1,,,0
0x8D5FB0,,WeatherTypesListDesert,WeatherTypesListDesert,,,1,,,0
0x8D6080,,PipelinePluginOffset,PipelinePluginOffset,,,1,,,0
0x8D6084,,gbUseD3DResourceBuffering,gbUseD3DResourceBuffering,,,1,,,0
0x8D6088,,txdReadingCyclesCounter,txdReadingCyclesCounter,,,1,,,0
0x8D608C,,_ZN18CVisibilityPlugins21ms_atomicPluginOffsetE,CVisibilityPlugins::ms_atomicPluginOffset,,,1,,,0
0x8D6090,,_ZN18CVisibilityPlugins20ms_framePluginOffsetE,CVisibilityPlugins::ms_framePluginOffset,,,1,,,0
0x8D6094,,_ZN18CVisibilityPlugins20ms_clumpPluginOffsetE,CVisibilityPlugins::ms_clumpPluginOffset,,,1,,,0
0x8D6098,,leftWeaponTranslVector,leftWeaponTranslVector,RwV3d,,12,,,0
0x8D60A4,,_ZN6CPedIK7XaxisIKE,CPedIK::XaxisIK,RwV3d,,12,,,0
0x8D60B0,,rightWeaponTranslVector,rightWeaponTranslVector,RwV3d,,12,,,0
0x8D60C0,,FullLight,FullLight,RwRGBAReal,,16,,,0
0x8D60D0,,IndicateR,IndicateR,char[8],,8,,,0
0x8D60D8,,IndicateG,IndicateG,char[8],,8,,,0
0x8D60E0,,IndicateB,IndicateB,char[8],,8,,,0
0x8D610C,,_ZN7CWeapon24ms_fExtinguisherAimAngleE,CWeapon::ms_fExtinguisherAimAngle,,,1,,,0
0x8D6110,,fPlayerAimScale,fPlayerAimScale,,,1,,,0
0x8D6114,,fPlayerAimScaleDist,fPlayerAimScaleDist,,,1,,,0
0x8D6118,,fPlayerAimRotRate,fPlayerAimRotRate,,,1,,,0
0x8D611C,,SHOTGUN_SPREAD_RATE,SHOTGUN_SPREAD_RATE,,,1,,,0
0x8D6120,,SHOTGUN_NUM_PELLETS,SHOTGUN_NUM_PELLETS,signed int,,4,,,0
0x8D6124,,SPAS_NUM_PELLETS,SPAS_NUM_PELLETS,,,1,,,0
0x8D6128,,PELLET_COL_SCALE_RATIO_MULT,PELLET_COL_SCALE_RATIO_MULT,,,1,,,0
0x8D612C,,fReloadAnimSampleFraction,fReloadAnimSampleFraction,float[5],,20,,,0
0x8D6150,,_ZN11CWeaponInfo15ms_aWeaponNamesE,CWeaponInfo::ms_aWeaponNames,char *[],,4,,,0
0x8D6218,,_videoModeNotSelected,_videoModeNotSelected,,,1,,,0
0x8D621C,,_ForegroundApp,_ForegroundApp,,,1,,,0
0x8D6220,,GcurSelVM,GcurSelVM,WPARAM,,4,,,0
0x8D6224,,AppClassName,AppClassName,LPCSTR,,4,,,0
0x8D6228,,_memFuncs,_memFuncs,,,1,,,0
